company_id,company_name,category,period,period_idx,revenue,cost_of_goods_sold,operating_expenses,net_income,cash,accounts_receivable,inventory,accounts_payable,short_term_debt,long_term_debt,capital_expenditure,operating_cash_flow,investing_cash_flow,financing_cash_flow
C051,BurnRate Systems (Insolvent),Highly Volatile,2022-Q2,14,123.22,62.28,54.39,4.53,86.53,24.69,12.66,11.88,11.4,18.45,8.56,10.41,-8.15,-1.98
C051,BurnRate Systems (Insolvent),Highly Volatile,2022-Q3,15,116.08,60.24,51.61,2.8,90.14,30.81,9.52,12.3,11.4,18.45,7.71,10.63,-6.32,-0.7
C051,BurnRate Systems (Insolvent),Highly Volatile,2022-Q4,16,112.63,58.29,50.34,2.62,92.26,33.55,14.34,12.41,11.4,18.45,9.28,10.98,-8.96,0.1
C051,BurnRate Systems (Insolvent),Highly Volatile,2023-Q1,17,126.17,65.26,57.58,2.12,93.96,30.78,10.18,16.64,11.4,18.45,7.87,9.42,-7.41,-0.31
C051,BurnRate Systems (Insolvent),Highly Volatile,2023-Q2,18,127.61,64.66,57.74,3.53,91.45,32.46,15.37,15.15,11.4,18.45,10.53,8.89,-9.7,-1.7
C051,BurnRate Systems (Insolvent),Highly Volatile,2023-Q3,19,116.2,60.08,51.95,2.75,92.93,31.68,9.59,13.19,11.4,18.45,9.35,11.89,-9.11,-1.3
C051,BurnRate Systems (Insolvent),Highly Volatile,2023-Q4,20,114.57,58.03,51.62,3.31,97.16,31.59,13.05,13.4,11.4,18.45,7.09,11.37,-6.9,-0.24
C051,BurnRate Systems (Insolvent),Highly Volatile,2024-Q1,21,129.86,67.37,57.99,2.99,96.61,30.27,16.69,17.94,11.4,18.45,8.21,8.89,-7.58,-1.85
C051,BurnRate Systems (Insolvent),Highly Volatile,2024-Q2,22,143.12,74.33,63.85,3.33,94.42,41.15,12.56,17.45,11.4,18.45,11.19,8.13,-10.32,0.0
C051,BurnRate Systems (Insolvent),Highly Volatile,2024-Q3,23,135.55,69.49,60.87,3.52,98.58,35.41,14.24,14.4,11.4,18.45,6.35,9.29,-5.08,-0.06
C051,BurnRate Systems (Insolvent),Highly Volatile,2024-Q4,24,127.15,64.03,56.21,4.8,104.75,36.53,14.36,15.75,11.4,18.45,6.75,10.99,-5.28,0.47
C052,CashDrain Inc (Insolvent),Highly Volatile,2019-Q1,1,85.81,49.71,41.07,-5.58,23.79,25.71,7.84,11.3,16.4,18.72,6.82,1.16,-5.68,-0.6
C052,CashDrain Inc (Insolvent),Highly Volatile,2019-Q2,2,90.31,52.71,42.84,-5.85,14.48,26.86,9.63,14.35,16.4,18.72,8.08,-2.09,-7.07,-0.15
C052,CashDrain Inc (Insolvent),Highly Volatile,2019-Q3,3,82.28,47.68,38.28,-4.29,13.41,17.4,8.81,12.22,16.4,18.72,3.71,0.95,-2.44,0.41
C052,CashDrain Inc (Insolvent),Highly Volatile,2019-Q4,4,79.82,47.54,37.98,-6.3,4.78,17.36,9.38,11.64,16.4,18.72,3.25,-4.57,-3.06,-0.99
C052,CashDrain Inc (Insolvent),Highly Volatile,2020-Q1,5,84.52,48.71,40.22,-5.01,0.5,21.94,8.74,8.83,16.4,18.72,5.04,-2.72,-4.81,-0.49
C052,CashDrain Inc (Insolvent),Highly Volatile,2020-Q2,6,83.11,48.85,39.35,-5.69,0.5,18.54,9.01,11.79,16.4,18.72,6.45,1.19,-5.62,-0.55
C052,CashDrain Inc (Insolvent),Highly Volatile,2020-Q3,7,81.25,46.64,39.14,-5.14,0.5,21.65,10.17,8.57,16.4,18.72,5.22,0.19,-5.06,-0.89
C052,CashDrain Inc (Insolvent),Highly Volatile,2020-Q4,8,76.42,45.39,36.19,-5.76,0.5,18.44,7.14,11.41,16.4,18.72,5.4,-0.2,-4.64,-0.26
C052,CashDrain Inc (Insolvent),Highly Volatile,2021-Q1,9,78.64,46.79,37.29,-6.06,0.5,18.17,9.12,12.19,16.4,18.72,4.3,-3.61,-3.28,-0.74
C052,CashDrain Inc (Insolvent),Highly Volatile,2021-Q2,10,85.44,50.54,39.78,-5.49,0.5,23.6,7.93,9.16,16.4,18.72,5.9,1.67,-5.37,-1.07
C052,CashDrain Inc (Insolvent),Highly Volatile,2021-Q3,11,81.85,48.81,39.43,-6.99,0.5,21.57,9.48,11.18,16.4,18.72,3.69,-1.16,-3.2,-1.7
C052,CashDrain Inc (Insolvent),Highly Volatile,2021-Q4,12,83.25,47.85,38.86,-4.07,0.5,20.69,10.93,10.94,16.4,18.72,3.67,-0.39,-2.85,-0.91
C052,CashDrain Inc (Insolvent),Highly Volatile,2022-Q1,13,90.16,51.9,42.11,-4.46,0.5,22.3,12.81,13.35,16.4,18.72,5.11,2.98,-3.62,-1.59
C052,CashDrain Inc (Insolvent),Highly Volatile,2022-Q2,14,96.71,55.54,46.35,-5.79,0.5,28.31,8.83,10.63,16.4,18.72,4.37,-3.03,-4.06,1.88
C052,CashDrain Inc (Insolvent),Highly Volatile,2022-Q3,15,95.22,56.29,45.06,-6.74,0.5,26.64,11.8,11.9,16.4,18.72,6.35,-0.97,-5.11,1.93
C052,CashDrain Inc (Insolvent),Highly Volatile,2022-Q4,16,92.22,53.73,44.04,-6.16,0.5,19.36,12.23,11.67,16.4,18.72,5.36,-3.64,-4.45,-1.52
C052,CashDrain Inc (Insolvent),Highly Volatile,2023-Q1,17,99.64,57.87,46.88,-5.72,0.5,27.31,12.16,14.3,16.4,18.72,6.42,-0.76,-4.93,-1.14
C052,CashDrain Inc (Insolvent),Highly Volatile,2023-Q2,18,107.9,62.89,50.56,-6.16,0.5,29.84,14.24,13.16,16.4,18.72,4.38,-2.6,-3.74,-0.36
C052,CashDrain Inc (Insolvent),Highly Volatile,2023-Q3,19,102.76,59.5,49.32,-6.67,0.5,25.6,12.49,11.28,16.4,18.72,8.96,-1.46,-8.08,-0.62
C052,CashDrain Inc (Insolvent),Highly Volatile,2023-Q4,20,98.41,57.83,47.26,-7.3,0.5,22.38,11.6,15.95,16.4,18.72,7.48,-3.59,-6.56,0.72
C052,CashDrain Inc (Insolvent),Highly Volatile,2024-Q1,21,101.51,59.8,47.42,-6.32,0.5,24.56,10.09,10.81,16.4,18.72,6.25,2.19,-4.8,-1.44
C052,CashDrain Inc (Insolvent),Highly Volatile,2024-Q2,22,105.21,61.74,49.12,-6.26,0.5,29.35,14.1,11.81,16.4,18.72,5.23,2.11,-4.31,1.94
C052,CashDrain Inc (Insolvent),Highly Volatile,2024-Q3,23,98.01,56.6,46.31,-5.51,0.5,27.38,9.34,13.92,16.4,18.72,5.59,-1.01,-4.6,-0.13
C052,CashDrain Inc (Insolvent),Highly Volatile,2024-Q4,24,92.22,54.6,42.98,-5.97,0.5,25.73,8.54,10.89,16.4,18.72,7.63,0.13,-7.25,-0.69
C053,Chaos Labs (High Volatility),Highly Volatile,2019-Q1,1,129.47,67.03,43.1,14.05,56.61,26.54,14.14,13.09,12.18,24.28,7.48,21.2,-7.06,-0.74
C053,Chaos Labs (High Volatility),Highly Volatile,2019-Q2,2,83.05,43.1,27.35,8.99,61.02,18.97,10.39,10.99,12.18,24.28,6.29,9.65,-5.5,0.26
C053,Chaos Labs (High Volatility),Highly Volatile,2019-Q3,3,65.94,34.47,21.83,6.77,67.29,16.42,6.74,6.91,12.18,24.28,4.13,10.93,-2.69,-1.97
C053,Chaos Labs (High Volatility),Highly Volatile,2019-Q4,4,72.8,38.61,24.26,6.99,72.98,20.9,8.99,8.34,12.18,24.28,3.48,10.5,-2.68,-2.13
C053,Chaos Labs (High Volatility),Highly Volatile,2020-Q1,5,95.21,49.67,31.41,10.13,81.16,21.6,12.41,9.3,12.18,24.28,4.84,11.17,-3.39,0.4
C053,Chaos Labs (High Volatility),Highly Volatile,2020-Q2,6,116.0,61.37,37.97,12.04,86.3,34.48,10.08,11.67,12.18,24.28,7.96,14.27,-6.79,-2.34
C053,Chaos Labs (High Volatility),Highly Volatile,2020-Q3,7,157.6,81.92,51.45,17.71,97.28,38.86,17.85,21.56,12.18,24.28,10.98,23.64,-10.58,-2.07
C053,Chaos Labs (High Volatility),Highly Volatile,2020-Q4,8,214.41,109.73,72.09,23.99,113.34,54.94,19.23,30.23,12.18,24.28,12.13,32.54,-11.86,-4.62
C053,Chaos Labs (High Volatility),Highly Volatile,2021-Q1,9,298.71,156.39,100.54,30.88,125.12,66.67,25.35,28.25,12.18,24.28,26.86,42.99,-25.82,-5.4
C053,Chaos Labs (High Volatility),Highly Volatile,2021-Q2,10,427.2,225.14,138.71,47.05,152.81,120.33,40.54,43.9,12.18,24.28,27.1,62.05,-26.46,-7.9
C053,Chaos Labs (High Volatility),Highly Volatile,2021-Q3,11,288.15,151.75,97.28,28.89,175.1,80.04,27.25,31.03,12.18,24.28,13.5,38.87,-12.67,-3.91
C053,Chaos Labs (High Volatility),Highly Volatile,2021-Q4,12,323.67,169.9,106.28,35.16,195.77,75.43,37.06,36.52,12.18,24.28,19.0,46.19,-18.6,-6.92
C053,Chaos Labs (High Volatility),Highly Volatile,2022-Q1,13,450.08,237.88,147.36,48.18,235.83,92.93,53.26,47.85,12.18,24.28,19.45,65.22,-19.11,-6.06
C053,Chaos Labs (High Volatility),Highly Volatile,2022-Q2,14,612.56,315.5,201.5,71.22,282.88,130.73,49.67,88.09,12.18,24.28,41.11,96.33,-39.96,-9.32
C053,Chaos Labs (High Volatility),Highly Volatile,2022-Q3,15,743.19,379.83,243.0,89.82,325.86,197.31,71.25,105.69,12.18,24.28,65.27,119.97,-64.97,-12.02
C053,Chaos Labs (High Volatility),Highly Volatile,2022-Q4,16,593.26,315.24,193.75,62.75,350.32,149.28,72.28,70.38,12.18,24.28,52.99,85.81,-52.35,-9.0
C053,Chaos Labs (High Volatility),Highly Volatile,2023-Q1,17,384.41,203.08,128.04,39.51,380.63,92.41,30.79,48.57,12.18,24.28,15.4,51.95,-14.48,-7.17
C053,Chaos Labs (High Volatility),Highly Volatile,2023-Q2,18,298.56,156.55,97.09,33.23,397.53,69.07,25.82,37.26,12.18,24.28,22.71,45.85,-22.32,-6.63
C053,Chaos Labs (High Volatility),Highly Volatile,2023-Q3,19,177.67,92.32,59.88,18.65,410.46,39.4,16.22,17.55,12.18,24.28,13.15,26.47,-12.18,-1.35
C053,Chaos Labs (High Volatility),Highly Volatile,2023-Q4,20,166.64,85.58,54.71,19.31,424.23,44.37,18.08,19.95,12.18,24.28,11.98,26.97,-10.65,-2.55
C053,Chaos Labs (High Volatility),Highly Volatile,2024-Q1,21,223.5,115.31,74.53,24.79,445.38,64.87,21.74,29.74,12.18,24.28,9.61,35.08,-8.73,-5.2
C053,Chaos Labs (High Volatility),Highly Volatile,2024-Q2,22,338.93,178.83,110.47,36.76,463.34,71.91,37.46,38.36,12.18,24.28,22.74,47.23,-22.15,-7.11
C053,Chaos Labs (High Volatility),Highly Volatile,2024-Q3,23,409.82,217.13,137.09,41.25,483.32,115.67,37.27,44.81,12.18,24.28,32.07,55.95,-30.65,-5.32
C053,Chaos Labs (High Volatility),Highly Volatile,2024-Q4,24,521.34,273.21,171.85,56.76,522.14,126.47,43.04,50.04,12.18,24.28,32.28,78.55,-31.45,-8.28
C054,Turbulence Capital (High Volatility),Highly Volatile,2019-Q1,1,90.68,50.44,27.33,9.07,38.28,26.21,8.93,9.26,22.31,24.02,4.89,10.92,-3.53,-0.76
C054,Turbulence Capital (High Volatility),Highly Volatile,2019-Q2,2,60.89,32.86,17.84,7.04,45.43,16.02,7.35,8.74,22.31,24.02,3.05,11.83,-2.59,-2.09
C054,Turbulence Capital (High Volatility),Highly Volatile,2019-Q3,3,50.72,28.23,15.11,4.92,45.36,13.89,5.62,5.16,22.31,24.02,3.39,4.12,-2.31,-1.88
C054,Turbulence Capital (High Volatility),Highly Volatile,2019-Q4,4,57.68,31.97,17.07,5.87,48.97,15.84,6.09,7.92,22.31,24.02,5.17,9.5,-4.65,-1.24
C054,Turbulence Capital (High Volatility),Highly Volatile,2020-Q1,5,43.51,23.54,13.02,4.6,49.8,12.69,4.46,4.66,22.31,24.02,2.73,4.87,-2.29,-1.76
C054,Turbulence Capital (High Volatility),Highly Volatile,2020-Q2,6,56.37,30.26,16.77,6.4,54.21,15.75,5.34,7.27,22.31,24.02,4.1,9.42,-3.43,-1.57
C054,Turbulence Capital (High Volatility),Highly Volatile,2020-Q3,7,69.79,38.61,20.58,7.34,61.97,14.68,6.07,7.31,22.31,24.02,2.97,10.31,-2.47,-0.09
C054,Turbulence Capital (High Volatility),Highly Volatile,2020-Q4,8,54.12,29.95,16.23,5.35,67.58,12.15,6.67,7.63,22.31,24.02,2.73,6.68,-1.95,0.88
C054,Turbulence Capital (High Volatility),Highly Volatile,2021-Q1,9,65.38,35.33,19.57,7.26,72.45,15.87,7.39,8.95,22.31,24.02,5.28,9.69,-4.19,-0.63
C054,Turbulence Capital (High Volatility),Highly Volatile,2021-Q2,10,48.22,26.76,14.57,4.56,77.65,10.3,5.32,5.51,22.31,24.02,3.67,7.83,-3.46,0.82
C054,Turbulence Capital (High Volatility),Highly Volatile,2021-Q3,11,32.88,18.22,9.75,3.08,78.83,7.66,3.02,3.58,22.31,24.02,2.22,5.22,-2.04,-2.01
C054,Turbulence Capital (High Volatility),Highly Volatile,2021-Q4,12,19.32,10.68,5.79,1.53,84.35,3.98,2.2,2.01,22.31,24.02,1.65,4.65,-0.6,1.47
C054,Turbulence Capital (High Volatility),Highly Volatile,2022-Q1,13,26.52,14.71,7.9,2.33,87.01,6.12,2.53,3.13,22.31,24.02,1.29,4.04,-0.9,-0.48
C054,Turbulence Capital (High Volatility),Highly Volatile,2022-Q2,14,21.64,11.89,6.54,1.8,88.53,5.95,2.58,2.83,22.31,24.02,1.07,2.52,0.27,-1.28
C054,Turbulence Capital (High Volatility),Highly Volatile,2022-Q3,15,13.11,7.25,3.84,0.91,89.13,3.11,1.11,1.4,22.31,24.02,1.0,-0.59,-0.02,1.21
C054,Turbulence Capital (High Volatility),Highly Volatile,2022-Q4,16,11.04,6.14,3.24,0.64,89.91,2.57,1.01,1.49,22.31,24.02,1.0,0.55,0.14,0.09
C054,Turbulence Capital (High Volatility),Highly Volatile,2023-Q1,17,13.21,7.36,3.89,0.86,88.56,3.12,1.63,1.77,22.31,24.02,1.0,-0.6,-0.3,-0.45
C054,Turbulence Capital (High Volatility),Highly Volatile,2023-Q2,18,10.09,5.62,3.03,0.48,88.16,2.5,1.22,1.52,22.31,24.02,1.0,-1.34,-0.19,1.12
C054,Turbulence Capital (High Volatility),Highly Volatile,2023-Q3,19,5.64,3.15,1.67,0.01,91.55,1.33,0.56,0.62,22.31,24.02,1.0,1.96,-0.38,1.81
C054,Turbulence Capital (High Volatility),Highly Volatile,2023-Q4,20,6.9,3.78,2.06,0.19,94.66,1.68,0.78,0.7,22.31,24.02,1.0,1.62,0.23,1.27
C054,Turbulence Capital (High Volatility),Highly Volatile,2024-Q1,21,5.68,3.09,1.69,0.07,91.12,1.47,0.55,0.74,22.31,24.02,1.0,-0.94,-1.0,-1.61
C054,Turbulence Capital (High Volatility),Highly Volatile,2024-Q2,22,7.66,4.27,2.27,0.23,88.64,1.93,0.7,1.0,22.31,24.02,1.0,-1.63,0.4,-1.25
C054,Turbulence Capital (High Volatility),Highly Volatile,2024-Q3,23,9.02,4.85,2.67,0.53,88.73,1.9,0.9,0.96,22.31,24.02,1.0,0.09,-0.55,0.55
C054,Turbulence Capital (High Volatility),Highly Volatile,2024-Q4,24,11.76,6.41,3.45,0.82,88.35,2.67,1.51,1.52,22.31,24.02,1.0,0.96,-0.33,-1.01
C055,Wildcard Corp (High Volatility),Highly Volatile,2019-Q1,1,182.75,107.65,46.91,20.68,51.56,40.35,24.76,26.1,13.38,23.22,9.3,26.12,-8.8,-1.26
C055,Wildcard Corp (High Volatility),Highly Volatile,2019-Q2,2,199.15,116.72,51.5,22.74,65.58,55.34,21.48,23.09,13.38,23.22,14.59,29.43,-13.52,-1.88
C055,Wildcard Corp (High Volatility),Highly Volatile,2019-Q3,3,167.98,97.16,44.2,19.5,81.65,40.9,20.63,23.96,13.38,23.22,8.44,25.08,-7.31,-1.71
C055,Wildcard Corp (High Volatility),Highly Volatile,2019-Q4,4,167.0,98.22,42.49,19.26,93.68,34.8,18.07,20.73,13.38,23.22,13.22,27.08,-12.23,-2.82
C055,Wildcard Corp (High Volatility),Highly Volatile,2020-Q1,5,126.25,75.71,32.46,13.1,106.33,26.6,15.1,20.24,13.38,23.22,5.12,19.32,-3.79,-2.88
C055,Wildcard Corp (High Volatility),Highly Volatile,2020-Q2,6,79.64,47.51,20.88,7.98,113.3,20.68,9.86,12.42,13.38,23.22,6.73,12.2,-5.9,0.67
C055,Wildcard Corp (High Volatility),Highly Volatile,2020-Q3,7,109.43,63.4,28.67,12.56,117.76,27.36,11.97,15.3,13.38,23.22,7.15,13.33,-5.84,-3.03
C055,Wildcard Corp (High Volatility),Highly Volatile,2020-Q4,8,97.08,58.13,25.01,9.99,124.23,22.89,11.28,13.48,13.38,23.22,7.77,13.79,-7.09,-0.23
C055,Wildcard Corp (High Volatility),Highly Volatile,2021-Q1,9,107.44,62.81,27.94,12.06,131.14,29.2,12.93,11.66,13.38,23.22,5.83,13.43,-5.41,-1.12
C055,Wildcard Corp (High Volatility),Highly Volatile,2021-Q2,10,65.66,39.03,16.81,6.91,140.49,15.17,7.91,7.87,13.38,23.22,2.91,11.23,-2.24,0.36
C055,Wildcard Corp (High Volatility),Highly Volatile,2021-Q3,11,69.02,40.27,17.78,7.76,140.18,18.68,9.96,10.85,13.38,23.22,6.21,8.95,-6.2,-3.05
C055,Wildcard Corp (High Volatility),Highly Volatile,2021-Q4,12,84.44,49.09,21.43,9.98,150.06,18.89,9.45,12.42,13.38,23.22,4.38,13.29,-3.63,0.21
C055,Wildcard Corp (High Volatility),Highly Volatile,2022-Q1,13,116.19,67.88,30.6,12.82,154.08,31.47,10.61,12.46,13.38,23.22,8.88,14.5,-8.6,-1.88
C055,Wildcard Corp (High Volatility),Highly Volatile,2022-Q2,14,79.31,47.45,20.36,8.16,161.41,23.06,11.6,8.57,13.38,23.22,3.27,10.39,-1.91,-1.15
C055,Wildcard Corp (High Volatility),Highly Volatile,2022-Q3,15,46.94,27.19,12.07,5.3,164.11,13.8,5.96,7.25,13.38,23.22,1.98,5.95,-0.52,-2.73
C055,Wildcard Corp (High Volatility),Highly Volatile,2022-Q4,16,62.35,36.49,15.79,7.08,168.33,16.77,9.05,10.09,13.38,23.22,3.06,6.94,-2.21,-0.51
C055,Wildcard Corp (High Volatility),Highly Volatile,2023-Q1,17,81.28,47.22,21.39,9.05,173.19,21.45,11.08,11.05,13.38,23.22,7.22,11.1,-6.35,0.11
C055,Wildcard Corp (High Volatility),Highly Volatile,2023-Q2,18,122.17,72.39,31.63,13.15,179.74,24.48,11.15,14.48,13.38,23.22,6.44,15.06,-5.99,-2.53
C055,Wildcard Corp (High Volatility),Highly Volatile,2023-Q3,19,108.17,62.62,27.44,13.12,187.39,28.92,12.76,14.05,13.38,23.22,8.8,17.22,-8.16,-1.4
C055,Wildcard Corp (High Volatility),Highly Volatile,2023-Q4,20,144.2,86.0,37.15,15.33,199.28,38.14,14.42,20.3,13.38,23.22,9.5,22.67,-8.11,-2.67
C055,Wildcard Corp (High Volatility),Highly Volatile,2024-Q1,21,223.81,132.11,56.77,25.74,218.2,57.89,23.44,24.21,13.38,23.22,12.04,34.47,-10.84,-4.71
C055,Wildcard Corp (High Volatility),Highly Volatile,2024-Q2,22,174.34,104.53,44.8,18.3,230.82,45.35,22.06,24.67,13.38,23.22,12.85,26.16,-12.25,-1.3
C055,Wildcard Corp (High Volatility),Highly Volatile,2024-Q3,23,118.91,70.09,31.28,12.69,236.11,31.22,16.24,17.2,13.38,23.22,10.37,18.48,-9.96,-3.23
C055,Wildcard Corp (High Volatility),Highly Volatile,2024-Q4,24,111.28,66.01,28.44,12.16,244.07,22.3,12.16,18.28,13.38,23.22,6.68,16.75,-6.4,-2.4
